ano,sigla_uf,produto,producao_por_hectare,valor_por_hectare
1984,BA,Caju,40.6889437488979,0.0
1984,CE,Caju,39.799821162444111,0.0
1984,ES,Caju,43.75,0.0
1984,MA,Caju,84.040523690773071,0.0
1984,MG,Caju,55.457142857142856,0.0
1984,MS,Caju,75.266666666666666,0.0
1984,MT,Caju,137.0,0.0
1984,PA,Caju,50.57692307692308,0.0
1984,PB,Caju,80.300085494442868,0.0
1984,PE,Caju,39.347923681257015,0.0
1984,PI,Caju,31.107343922000315,0.0
1984,RJ,Caju,35.219858156028366,0.0
1984,RN,Caju,15.225992422994564,0.0
1984,RR,Caju,8.0,0.0
1984,SE,Caju,49.42307692307692,0.0
1984,SP,Caju,150.0,0.0
1983,AC,Caju,13.923076923076923,0.0
1983,AL,Caju,28.6,0.0
1983,AM,Caju,24.72972972972973,0.0
1983,BA,Caju,39.831246273106736,0.0
1983,CE,Caju,15.985077602374588,0.0
1983,ES,Caju,10.5,0.0
1983,MA,Caju,82.119963369963372,0.0
1983,MG,Caju,55.470588235294116,0.0
1983,MS,Caju,73.2,0.0
1983,MT,Caju,133.8095238095238,0.0
1983,PA,Caju,45.890909090909091,0.0
1983,PB,Caju,83.509105625252928,0.0
1983,PE,Caju,33.6436515291937,0.0
1983,PI,Caju,11.712503230093397,0.0
1983,RJ,Caju,34.342342342342342,0.0
1983,RN,Caju,6.269580284234392,0.0
1983,SE,Caju,30.458015267175572,0.0
1983,SP,Caju,150.0,0.0
1982,AC,Caju,11.0,0.0
1982,AL,Caju,31.361686919228021,0.0
1982,AM,Caju,23.885714285714286,0.0
1982,BA,Caju,41.200944546008529,0.0
1982,CE,Caju,50.272265537010526,0.0
1982,ES,Caju,10.75,0.0
1982,MA,Caju,97.809021113243759,0.0
1982,MG,Caju,54.81818181818182,0.0
1982,MS,Caju,73.571428571428569,0.0
1982,MT,Caju,78.888888888888886,0.0
1982,PA,Caju,43.53846153846154,0.0
1982,PB,Caju,75.4930966469428,0.0
1982,PE,Caju,40.320738514383855,0.0
1982,PI,Caju,36.818684025334271,0.0
1982,RJ,Caju,35.531468531468533,0.0
1982,RN,Caju,13.894586838971636,0.0
1982,SE,Caju,30.458015267175572,0.0
1982,SP,Caju,150.0,0.0
1981,AC,Caju,11.166666666666666,0.0
1981,AL,Caju,31.476995940460082,0.0
1981,AM,Caju,19.571428571428573,0.0
1981,BA,Caju,46.635232300884958,0.0
1981,CE,Caju,42.894916508315539,0.0
1981,ES,Caju,6.666666666666667,0.0
1981,MA,Caju,101.18294051627385,0.0
1981,MG,Caju,57.525,0.0
1981,MS,Caju,78.125,0.0
1981,MT,Caju,113.33333333333333,0.0
1981,PA,Caju,46.363636363636367,0.0
1981,PB,Caju,78.313693620479484,0.0
1981,PE,Caju,47.81864473168821,0.0
1981,PI,Caju,37.95387062566278,0.0
1981,RJ,Caju,36.289377289377292,0.0
1981,RN,Caju,13.513004654297328,0.0
1981,SE,Caju,40.0,0.0
1981,SP,Caju,100.0,0.0
1980,AC,Caju,10.952380952380953,0.0
1980,AL,Caju,35.582842174197772,0.0
1980,AM,Caju,20.147058823529413,0.0
1980,BA,Caju,49.6804828388598,0.0
1980,CE,Caju,37.183448017600526,0.0
1980,DF,Caju,39.166666666666664,0.0
1980,ES,Caju,6.666666666666667,0.0
1980,MA,Caju,57.530701754385966,0.0
1980,MG,Caju,54.780487804878049,0.0
1980,MS,Caju,70.0,0.0
1980,MT,Caju,33.2,0.0
1980,PA,Caju,60.096153846153847,0.0
1980,PB,Caju,71.079789235980428,0.0
1980,PE,Caju,53.34940802772163,0.0
1980,PI,Caju,39.675056179775282,0.0
1980,RJ,Caju,35.514018691588788,0.0
1980,RN,Caju,25.930106829289389,0.0
1980,SP,Caju,56.315789473684212,0.0
1979,AC,Caju,11.423076923076923,0.0
1979,AL,Caju,40.270873167622689,0.0
1979,AM,Caju,20.121212121212121,0.0
1979,BA,Caju,47.376992675570875,0.0
1979,CE,Caju,41.498454736661373,0.0
1979,DF,Caju,45.208333333333336,0.0
1979,ES,Caju,20.0,0.0
1979,MA,Caju,58.190954773869343,0.0
1979,MG,Caju,52.4,0.0
1979,MS,Caju,70.0,0.0
1979,MT,Caju,31.863636363636363,0.0
1979,PA,Caju,37.9746835443038,0.0
1979,PB,Caju,69.14391143911439,0.0
1979,PE,Caju,61.425951272926362,0.0
1979,PI,Caju,40.866533125602793,0.0
1979,RJ,Caju,39.824074074074076,0.0
1979,RN,Caju,12.792891676466745,0.0
1979,SP,Caju,56.666666666666664,0.0
1978,AC,Caju,11.892857142857142,0.0
1978,AL,Caju,38.563009404388715,0.0
1978,AM,Caju,20.142857142857142,0.0
1978,BA,Caju,47.515288788221973,0.0
1978,CE,Caju,77.315172782965561,0.0
1978,DF,Caju,30.125,0.0
1978,ES,Caju,40.0,0.0
1978,MA,Caju,56.454081632653065,0.0
1978,MG,Caju,55.647058823529413,0.0
1978,MS,Caju,70.0,0.0
1978,MT,Caju,51.615384615384613,0.0
1978,PA,Caju,34.883720930232556,0.0
1978,PB,Caju,69.164439495174463,0.0
1978,PE,Caju,44.352862849533956,0.0
1978,PI,Caju,41.340904876692008,0.0
1978,RJ,Caju,44.325221238938056,0.0
1978,RN,Caju,33.755833006392649,0.0
1978,SE,Caju,99.444444444444443,0.0
1978,SP,Caju,44.666666666666664,0.0
1977,AC,Caju,11.035714285714286,0.0
1977,AL,Caju,38.629844961240309,0.0
1977,AM,Caju,21.631578947368421,0.0
1977,BA,Caju,44.566246946062769,0.0
1977,CE,Caju,58.409390862944164,0.0
1977,DF,Caju,34.083333333333336,0.0
1977,ES,Caju,60.0,0.0
1977,MA,Caju,53.6,0.0
1977,MG,Caju,50.055555555555557,0.0
1977,MS,Caju,67.89473684210526,0.0
1977,MT,Caju,51.714285714285715,0.0
1977,PA,Caju,30.73170731707317,0.0
1977,PB,Caju,57.939737034331628,0.0
1977,PE,Caju,53.281862745098039,0.0
1977,PI,Caju,38.950514874141874,0.0
1977,RJ,Caju,44.423503325942349,0.0
1977,RN,Caju,31.33296958123039,0.0
1977,RO,Caju,37.142857142857146,0.0
1977,SE,Caju,51.439446366782008,0.0
1977,SP,Caju,34.9,0.0
1976,AC,Caju,10.0,0.0
1976,AL,Caju,37.383495145631066,0.0
1976,AM,Caju,21.755102040816325,0.0
1976,BA,Caju,43.572349706049685,0.0
1976,CE,Caju,62.106609366147552,0.0
1976,DF,Caju,34.083333333333336,0.0
1976,ES,Caju,60.0,0.0
1976,GO,Caju,47.777777777777779,0.0
1976,MA,Caju,53.047337278106511,0.0
1976,MG,Caju,47.810810810810814,0.0
1976,MS,Caju,66.8,0.0
1976,MT,Caju,61.666666666666664,0.0
1976,PA,Caju,29.975278121137208,0.0
1976,PB,Caju,60.400342465753425,0.0
1976,PE,Caju,58.56161660777385,0.0
1976,PI,Caju,17.984065875307454,0.0
1976,RJ,Caju,39.815555555555555,0.0
1976,RN,Caju,22.670497294511723,0.0
1976,RO,Caju,14.722222222222221,0.0
1976,SE,Caju,49.780645161290323,0.0
1976,SP,Caju,40.875,0.0
1975,AC,Caju,10.0,0.0
1975,AL,Caju,39.579718004338396,0.0
1975,AM,Caju,23.221153846153847,0.0
1975,BA,Caju,43.015136999425174,0.0
1975,CE,Caju,43.732656894697129,0.0
1975,DF,Caju,34.083333333333336,0.0
1975,ES,Caju,60.0,0.0
1975,GO,Caju,47.777777777777779,0.0
1975,MA,Caju,31.408713692946058,0.0
1975,MG,Caju,43.371428571428574,0.0
1975,MS,Caju,60.0,0.0
1975,MT,Caju,60.0,0.0
1975,PA,Caju,30.823389021479713,0.0
1975,PB,Caju,61.238272021599727,0.0
1975,PE,Caju,57.256956178889261,0.0
1975,PI,Caju,24.370577789919409,0.0
1975,RJ,Caju,49.217002237136462,0.0
1975,RN,Caju,35.769577809958783,0.0
1975,RO,Caju,14.933333333333334,0.0
1975,SE,Caju,48.0,0.0
1975,SP,Caju,54.285714285714285,0.0
1974,AC,Caju,10.0,0.0
1974,AL,Caju,39.803245436105477,0.0
1974,AM,Caju,57.186046511627907,0.0
1974,BA,Caju,50.971516007532955,0.0
1974,CE,Caju,61.896603289895324,0.0
1974,DF,Caju,34.0,0.0
1974,ES,Caju,50.0,0.0
1974,GO,Caju,78.766666666666666,0.0
1974,MA,Caju,35.431865828092242,0.0
1974,MG,Caju,55.388888888888886,0.0
1974,MS,Caju,63.388888888888886,0.0
1974,MT,Caju,57.083333333333336,0.0
1974,PA,Caju,11.927480916030534,0.0
1974,PB,Caju,52.726857142857142,0.0
1974,PE,Caju,55.597296987744819,0.0
1974,PI,Caju,45.27771797631862,0.0
1974,RJ,Caju,50.111358574610243,0.0
1974,RN,Caju,52.845126435056649,0.0
1974,RO,Caju,14.933333333333334,0.0
1974,SE,Caju,55.894639556377079,0.0
1974,SP,Caju,49.464285714285715,0.0
